100000,500,50,100,0.25,0.10
100001,500,50,100,0.25,0.25
100002,500,50,100,0.25,0.50
100003,500,50,100,0.25,0.75
100004,500,50,100,0.25,1.00
100005,500,50,100,0.25,1.50
100006,500,50,100,0.25,2.00
100007,500,50,100,0.25,2.50
100008,500,50,100,0.25,3.00
100009,500,50,100,0.25,3.50
100010,500,50,200,0.25,0.10
100011,500,50,200,0.25,0.25
100012,500,50,200,0.25,0.50
100013,500,50,200,0.25,0.75
100014,500,50,200,0.25,1.00
100015,500,50,200,0.25,1.50
100016,500,50,200,0.25,2.00
100017,500,50,200,0.25,2.50
100018,500,50,200,0.25,3.00
100019,500,50,200,0.25,3.50
100020,500,50,300,0.25,0.10
100021,500,50,300,0.25,0.25
100022,500,50,300,0.25,0.50
100023,500,50,300,0.25,0.75
100024,500,50,300,0.25,1.00
100025,500,50,300,0.25,1.50
100026,500,50,300,0.25,2.00
100027,500,50,300,0.25,2.50
100028,500,50,300,0.25,3.00
100029,500,50,300,0.25,3.50
100030,500,50,400,0.25,0.10
100031,500,50,400,0.25,0.25
100032,500,50,400,0.25,0.50
100033,500,50,400,0.25,0.75
100034,500,50,400,0.25,1.00
100035,500,50,400,0.25,1.50
100036,500,50,400,0.25,2.00
100037,500,50,400,0.25,2.50
100038,500,50,400,0.25,3.00
100039,500,50,400,0.25,3.50
100040,500,50,500,0.25,0.10
100041,500,50,500,0.25,0.25
100042,500,50,500,0.25,0.50
100043,500,50,500,0.25,0.75
100044,500,50,500,0.25,1.00
100045,500,50,500,0.25,1.50
100046,500,50,500,0.25,2.00
100047,500,50,500,0.25,2.50
100048,500,50,500,0.25,3.00
100049,500,50,500,0.25,3.50
100050,500,50,600,0.25,0.10
100051,500,50,600,0.25,0.25
100052,500,50,600,0.25,0.50
100053,500,50,600,0.25,0.75
100054,500,50,600,0.25,1.00
100055,500,50,600,0.25,1.50
100056,500,50,600,0.25,2.00
100057,500,50,600,0.25,2.50
100058,500,50,600,0.25,3.00
100059,500,50,600,0.25,3.50
100060,500,50,700,0.25,0.10
100061,500,50,700,0.25,0.25
100062,500,50,700,0.25,0.50
100063,500,50,700,0.25,0.75
100064,500,50,700,0.25,1.00
100065,500,50,700,0.25,1.50
100066,500,50,700,0.25,2.00
100067,500,50,700,0.25,2.50
100068,500,50,700,0.25,3.00
100069,500,50,700,0.25,3.50
100070,500,50,800,0.25,0.10
100071,500,50,800,0.25,0.25
100072,500,50,800,0.25,0.50
100073,500,50,800,0.25,0.75
100074,500,50,800,0.25,1.00
100075,500,50,800,0.25,1.50
100076,500,50,800,0.25,2.00
100077,500,50,800,0.25,2.50
100078,500,50,800,0.25,3.00
100079,500,50,800,0.25,3.50
100080,500,50,900,0.25,0.10
100081,500,50,900,0.25,0.25
100082,500,50,900,0.25,0.50
100083,500,50,900,0.25,0.75
100084,500,50,900,0.25,1.00
100085,500,50,900,0.25,1.50
100086,500,50,900,0.25,2.00
100087,500,50,900,0.25,2.50
100088,500,50,900,0.25,3.00
100089,500,50,900,0.25,3.50
100090,500,50,1000,0.25,0.10
100091,500,50,1000,0.25,0.25
100092,500,50,1000,0.25,0.50
100093,500,50,1000,0.25,0.75
100094,500,50,1000,0.25,1.00
100095,500,50,1000,0.25,1.50
100096,500,50,1000,0.25,2.00
100097,500,50,1000,0.25,2.50
100098,500,50,1000,0.25,3.00
100099,500,50,1000,0.25,3.50
100100,500,50,1100,0.25,0.10
100101,500,50,1100,0.25,0.25
100102,500,50,1100,0.25,0.50
100103,500,50,1100,0.25,0.75
100104,500,50,1100,0.25,1.00
100105,500,50,1100,0.25,1.50
100106,500,50,1100,0.25,2.00
100107,500,50,1100,0.25,2.50
100108,500,50,1100,0.25,3.00
100109,500,50,1100,0.25,3.50
100110,500,70,100,0.25,0.10
100111,500,70,100,0.25,0.25
100112,500,70,100,0.25,0.50
100113,500,70,100,0.25,0.75
100114,500,70,100,0.25,1.00
100115,500,70,100,0.25,1.50
100116,500,70,100,0.25,2.00
100117,500,70,100,0.25,2.50
100118,500,70,100,0.25,3.00
100119,500,70,100,0.25,3.50
100120,500,70,200,0.25,0.10
100121,500,70,200,0.25,0.25
100122,500,70,200,0.25,0.50
100123,500,70,200,0.25,0.75
100124,500,70,200,0.25,1.00
100125,500,70,200,0.25,1.50
100126,500,70,200,0.25,2.00
100127,500,70,200,0.25,2.50
100128,500,70,200,0.25,3.00
100129,500,70,200,0.25,3.50
100130,500,70,300,0.25,0.10
100131,500,70,300,0.25,0.25
100132,500,70,300,0.25,0.50
100133,500,70,300,0.25,0.75
100134,500,70,300,0.25,1.00
100135,500,70,300,0.25,1.50
100136,500,70,300,0.25,2.00
100137,500,70,300,0.25,2.50
100138,500,70,300,0.25,3.00
100139,500,70,300,0.25,3.50
100140,500,70,400,0.25,0.10
100141,500,70,400,0.25,0.25
100142,500,70,400,0.25,0.50
100143,500,70,400,0.25,0.75
100144,500,70,400,0.25,1.00
100145,500,70,400,0.25,1.50
100146,500,70,400,0.25,2.00
100147,500,70,400,0.25,2.50
100148,500,70,400,0.25,3.00
100149,500,70,400,0.25,3.50
100150,500,70,500,0.25,0.10
100151,500,70,500,0.25,0.25
100152,500,70,500,0.25,0.50
100153,500,70,500,0.25,0.75
100154,500,70,500,0.25,1.00
100155,500,70,500,0.25,1.50
100156,500,70,500,0.25,2.00
100157,500,70,500,0.25,2.50
100158,500,70,500,0.25,3.00
100159,500,70,500,0.25,3.50
100160,500,70,600,0.25,0.10
100161,500,70,600,0.25,0.25
100162,500,70,600,0.25,0.50
100163,500,70,600,0.25,0.75
100164,500,70,600,0.25,1.00
100165,500,70,600,0.25,1.50
100166,500,70,600,0.25,2.00
100167,500,70,600,0.25,2.50
100168,500,70,600,0.25,3.00
100169,500,70,600,0.25,3.50
100170,500,70,700,0.25,0.10
100171,500,70,700,0.25,0.25
100172,500,70,700,0.25,0.50
100173,500,70,700,0.25,0.75
100174,500,70,700,0.25,1.00
100175,500,70,700,0.25,1.50
100176,500,70,700,0.25,2.00
100177,500,70,700,0.25,2.50
100178,500,70,700,0.25,3.00
100179,500,70,700,0.25,3.50
100180,500,70,800,0.25,0.10
100181,500,70,800,0.25,0.25
100182,500,70,800,0.25,0.50
100183,500,70,800,0.25,0.75
100184,500,70,800,0.25,1.00
100185,500,70,800,0.25,1.50
100186,500,70,800,0.25,2.00
100187,500,70,800,0.25,2.50
100188,500,70,800,0.25,3.00
100189,500,70,800,0.25,3.50
100190,500,70,900,0.25,0.10
100191,500,70,900,0.25,0.25
100192,500,70,900,0.25,0.50
100193,500,70,900,0.25,0.75
100194,500,70,900,0.25,1.00
100195,500,70,900,0.25,1.50
100196,500,70,900,0.25,2.00
100197,500,70,900,0.25,2.50
100198,500,70,900,0.25,3.00
100199,500,70,900,0.25,3.50
100200,500,70,1000,0.25,0.10
100201,500,70,1000,0.25,0.25
100202,500,70,1000,0.25,0.50
100203,500,70,1000,0.25,0.75
100204,500,70,1000,0.25,1.00
100205,500,70,1000,0.25,1.50
100206,500,70,1000,0.25,2.00
100207,500,70,1000,0.25,2.50
100208,500,70,1000,0.25,3.00
100209,500,70,1000,0.25,3.50
100210,500,70,1100,0.25,0.10
100211,500,70,1100,0.25,0.25
100212,500,70,1100,0.25,0.50
100213,500,70,1100,0.25,0.75
100214,500,70,1100,0.25,1.00
100215,500,70,1100,0.25,1.50
100216,500,70,1100,0.25,2.00
100217,500,70,1100,0.25,2.50
100218,500,70,1100,0.25,3.00
100219,500,70,1100,0.25,3.50
100220,500,90,100,0.25,0.10
100221,500,90,100,0.25,0.25
100222,500,90,100,0.25,0.50
100223,500,90,100,0.25,0.75
100224,500,90,100,0.25,1.00
100225,500,90,100,0.25,1.50
100226,500,90,100,0.25,2.00
100227,500,90,100,0.25,2.50
100228,500,90,100,0.25,3.00
100229,500,90,100,0.25,3.50
100230,500,90,200,0.25,0.10
100231,500,90,200,0.25,0.25
100232,500,90,200,0.25,0.50
100233,500,90,200,0.25,0.75
100234,500,90,200,0.25,1.00
100235,500,90,200,0.25,1.50
100236,500,90,200,0.25,2.00
100237,500,90,200,0.25,2.50
100238,500,90,200,0.25,3.00
100239,500,90,200,0.25,3.50
100240,500,90,300,0.25,0.10
100241,500,90,300,0.25,0.25
100242,500,90,300,0.25,0.50
100243,500,90,300,0.25,0.75
100244,500,90,300,0.25,1.00
100245,500,90,300,0.25,1.50
100246,500,90,300,0.25,2.00
100247,500,90,300,0.25,2.50
100248,500,90,300,0.25,3.00
100249,500,90,300,0.25,3.50
100250,500,90,400,0.25,0.10
100251,500,90,400,0.25,0.25
100252,500,90,400,0.25,0.50
100253,500,90,400,0.25,0.75
100254,500,90,400,0.25,1.00
100255,500,90,400,0.25,1.50
100256,500,90,400,0.25,2.00
100257,500,90,400,0.25,2.50
100258,500,90,400,0.25,3.00
100259,500,90,400,0.25,3.50
100260,500,90,500,0.25,0.10
100261,500,90,500,0.25,0.25
100262,500,90,500,0.25,0.50
100263,500,90,500,0.25,0.75
100264,500,90,500,0.25,1.00
100265,500,90,500,0.25,1.50
100266,500,90,500,0.25,2.00
100267,500,90,500,0.25,2.50
100268,500,90,500,0.25,3.00
100269,500,90,500,0.25,3.50
100270,500,90,600,0.25,0.10
100271,500,90,600,0.25,0.25
100272,500,90,600,0.25,0.50
100273,500,90,600,0.25,0.75
100274,500,90,600,0.25,1.00
100275,500,90,600,0.25,1.50
100276,500,90,600,0.25,2.00
100277,500,90,600,0.25,2.50
100278,500,90,600,0.25,3.00
100279,500,90,600,0.25,3.50
100280,500,90,700,0.25,0.10
100281,500,90,700,0.25,0.25
100282,500,90,700,0.25,0.50
100283,500,90,700,0.25,0.75
