dsid,mzp,mdh,mdm,gq,gx,acc_MET150200_2b,acc_MET200350_2b,acc_MET350500_2b,acc_MET500750_2b,acc_MET750_2b,acc_MET150200_3b,acc_MET200350_3b,acc_MET350500_3b,acc_MET500_3b,acc_total,sensitivity
100978,2000,150,1210,0.25,3.0,0.00132075,0.0768101,0.048628,0.0339412,0.0150944,0.0,0.00140239,0.00117123,0.00148783,0.17985589999999999,0.125383409159
100979,2000,150,1210,0.25,3.5,0.00128034,0.0811437,0.0502836,0.0355873,0.0191167,0.000121723,0.00174469,0.000623395,0.00154879,0.191450238,0.262687864772
100981,2000,170,100,0.25,1.0,0.00119923,0.0945247,0.0614135,0.0453923,0.0110327,0.000108865,0.000625659,0.00065577,0.00210662,0.21705934400000002,0.330174949681
100982,2000,170,100,0.25,1.5,0.00129063,0.0931649,0.0644084,0.0501795,0.0123242,0.0,0.00197641,0.00151536,0.00145367,0.22631306999999998,1.23536856822
100983,2000,170,100,0.25,2.0,0.00143862,0.0902092,0.0637137,0.0515088,0.0143097,0.0,0.00156072,0.000953206,0.00177685,0.225470796,2.75058545048
100984,2000,170,100,0.25,2.5,0.00160461,0.0914515,0.0704154,0.0575448,0.0167465,0.0,0.000841082,0.000955073,0.00215491,0.241713875,4.80566305721
100985,2000,170,100,0.25,3.0,0.00120348,0.0966908,0.0774764,0.0605035,0.0167506,0.0,0.0006796,0.00130167,0.00272607,0.25733212,6.88943677995
100987,2000,170,285,0.25,0.5,0.00166426,0.0951782,0.0584586,0.0398906,0.00785049,0.0,0.0,0.00129743,0.00147037,0.20580995,0.0172291563547
100988,2000,170,285,0.25,1.0,0.00206671,0.0872047,0.057185,0.039109,0.0094131,0.000126906,0.00189824,0.000443183,0.000928397,0.19837523599999998,0.215051036743
100989,2000,170,285,0.25,1.5,0.00101708,0.0873232,0.064256,0.038809,0.00838711,0.0,0.00162526,0.00141716,0.00140424,0.20423905,0.787122097216
100990,2000,170,285,0.25,2.0,0.00223424,0.0957432,0.0615485,0.0427908,0.0109706,0.0,0.001158,0.00123047,0.00177432,0.21745013,1.86346212635
100991,2000,170,285,0.25,2.5,0.00154068,0.0982299,0.0666395,0.0467857,0.0124099,0.0,0.00141327,0.00186251,0.00216377,0.23104523000000002,3.30096883453
100992,2000,170,285,0.25,3.0,0.00167027,0.0955268,0.0721276,0.0507166,0.0120667,0.0,0.00140093,0.00105305,0.00232233,0.23688428000000003,4.6921537967
100993,2000,170,285,0.25,3.5,0.00204806,0.0931917,0.0757905,0.057271,0.0170731,0.0,0.000962942,0.000895665,0.00249179,0.249724757,6.58603371165
100994,2000,170,470,0.25,0.5,0.00130716,0.0865652,0.0519482,0.0304963,0.00848762,0.0,0.00140763,0.000681904,0.00194624,0.182840254,0.00891907340654
100995,2000,170,470,0.25,1.0,0.00225156,0.0864423,0.0521987,0.0331864,0.00956967,0.0,0.00087849,0.000709888,0.000985535,0.18622254300000002,0.119857383988
100996,2000,170,470,0.25,1.5,0.00102013,0.0879001,0.0513095,0.0285498,0.0100877,0.0,0.0018907,0.000467869,0.000856801,0.18208259999999998,0.440052183322
100997,2000,170,470,0.25,2.0,0.00147671,0.0877517,0.0550448,0.0337213,0.010059,0.0,0.00129143,0.00121152,0.00164346,0.19219992,1.09367464727
100998,2000,170,470,0.25,2.5,0.00156407,0.0959384,0.0583384,0.0332052,0.0101627,0.0,0.00136273,0.000724813,0.00122462,0.20252093300000001,1.85767345804
100999,2000,170,470,0.25,3.0,0.00272267,0.0981158,0.0628959,0.0377957,0.0120026,0.000209787,0.00157639,0.000847658,0.00169058,0.217857085,3.03428038389
101000,2000,170,470,0.25,3.5,0.00146694,0.096389,0.0666574,0.0436153,0.0117415,0.0,0.00167677,0.00102064,0.00120057,0.22376812000000001,4.05298035889
101002,2000,170,655,0.25,1.0,0.00186928,0.0875092,0.0465748,0.0280001,0.0103412,0.0,0.000751903,0.000906479,0.00075529,0.17670825199999998,0.0555593343594
101003,2000,170,655,0.25,1.5,0.00197955,0.0872705,0.0467769,0.0286552,0.0107136,0.0,0.00115503,0.000205921,0.00167576,0.178432461,0.23531060563
101004,2000,170,655,0.25,2.0,0.00169043,0.0890312,0.0465253,0.0277616,0.0112596,0.0,0.000921868,0.00139622,0.00168561,0.18027182800000002,0.608195485114
101005,2000,170,655,0.25,2.5,0.00191556,0.0858206,0.0505395,0.0308217,0.0119157,0.0,0.00170622,0.000600751,0.00111611,0.18443614099999997,1.18769902978
101007,2000,170,655,0.25,3.5,0.00158647,0.0922171,0.0506679,0.0333832,0.0131619,0.000117563,0.00182913,0.000439863,0.000941586,0.19434471199999998,2.74377321912
101008,2000,170,840,0.25,0.5,0.00167505,0.0833496,0.0509439,0.0310991,0.0157568,0.0,0.00120114,0.000993497,0.00156754,0.18658662700000003,0.00148905865802
101009,2000,170,840,0.25,1.0,0.00157553,0.0839418,0.0495341,0.0345691,0.0143543,0.0,0.00138299,0.000737151,0.00195518,0.188050151,0.0226375169884
101010,2000,170,840,0.25,1.5,0.00113992,0.0825779,0.0496199,0.0319928,0.0114845,0.0,0.00193946,0.000775301,0.00175334,0.181283121,0.0941142265594
101012,2000,170,840,0.25,2.5,0.00211459,0.0822921,0.0515662,0.0290965,0.0145078,0.0,0.00223309,0.000754343,0.0024119,0.184976523,0.62894395482
101013,2000,170,840,0.25,3.0,0.00201536,0.0814872,0.0488452,0.0359294,0.0122543,0.0,0.00130962,0.00044054,0.00119266,0.18347428,1.059456874
101014,2000,170,840,0.25,3.5,0.00139179,0.0823552,0.0517118,0.0343843,0.0130531,0.0,0.00177719,0.00114986,0.00179147,0.18761471000000002,1.74990274252
101015,2000,170,1025,0.25,0.5,0.00186043,0.079111,0.0531962,0.0382676,0.0147939,0.000105618,0.000580139,0.000917954,0.00209127,0.190924111,3.56671209586e-05
101017,2000,170,1025,0.25,1.5,0.00140142,0.0820074,0.0546051,0.0371056,0.0165794,0.0,0.00170965,0.000888148,0.00193558,0.196232298,0.00299974516264
101019,2000,170,1025,0.25,2.5,0.00145276,0.0846293,0.0568594,0.0390695,0.0156565,0.0,0.00112826,0.00126671,0.00187303,0.20193546,0.0231473185652
101021,2000,170,1025,0.25,3.5,0.00163132,0.0817874,0.0559817,0.0363564,0.0167441,0.0,0.0014106,0.000875631,0.00230466,0.197091811,0.0892829562461
101022,2000,170,1210,0.25,0.5,0.00170147,0.0828129,0.0557229,0.0353409,0.0208232,0.0,0.000963889,0.000880206,0.00213297,0.200378435,5.80597127216e-06
101023,2000,170,1210,0.25,1.0,0.00236756,0.0858979,0.0572342,0.0365918,0.0206215,0.0,0.00161032,0.00078859,0.00218795,0.20729981999999997,9.37002915465e-05
101024,2000,170,1210,0.25,1.5,0.00117219,0.0871944,0.05397,0.0392758,0.0194999,0.0,0.00176848,0.000972921,0.00241048,0.206264171,0.000478468354532
101026,2000,170,1210,0.25,2.5,0.00174401,0.0803846,0.052065,0.0405626,0.0202245,0.0,0.00127089,0.00116345,0.00219127,0.19960632000000003,0.00372412638451
101027,2000,170,1210,0.25,3.0,0.0013023,0.0830397,0.0566005,0.0364552,0.0180659,0.0,0.00104477,0.00125668,0.00193119,0.19969624,0.00726773386639
101028,2000,170,1210,0.25,3.5,0.00240864,0.0834726,0.0557946,0.0413218,0.0179934,0.000108836,0.00143059,0.000747099,0.00277425,0.206051815,0.0137676603901
101029,2750,50,100,0.25,0.5,0.000237874,0.0165703,0.00232228,0.0116051,0.00703875,0.0,0.000425572,0.000108886,0.000205165,0.038513926999999996,0.136808610099
101030,2750,50,100,0.25,1.0,0.000306728,0.0171204,0.00167422,0.0133488,0.00750509,0.0,0.000107493,0.0,0.0012583,0.041321030999999994,1.76050265601
101032,2750,50,100,0.25,2.0,0.0,0.0171778,0.00268616,0.0179787,0.00972427,0.0,0.000322423,9.98464e-05,0.000691429,0.0486806284,12.6422139979
101034,2750,50,100,0.25,3.0,0.000227202,0.0158716,0.00287539,0.02426,0.0160185,0.0,0.00047858,0.000321093,0.00203187,0.062084234999999995,35.4002846346
101036,2750,50,285,0.25,0.5,0.000331924,0.0162434,0.00193584,0.0106342,0.00588621,0.000116063,0.000300909,0.000101216,0.000893142,0.036442904,0.10959814171
101037,2750,50,285,0.25,1.0,0.0,0.0232532,0.0,0.00442443,0.0112086,0.0,0.00223087,0.0,0.0,0.041117100000000004,1.5023888496
101038,2750,50,285,0.25,1.5,0.000113604,0.0186501,0.00196525,0.0160517,0.00772438,0.0,0.000448095,0.000226776,0.000821958,0.04600186299999999,5.13657141352
101039,2750,50,285,0.25,2.0,0.00036822,0.0165912,0.00239934,0.016902,0.0104611,0.0,0.000914767,9.83416e-05,0.0016405,0.04937546860000001,11.9865531821
101040,2750,50,285,0.25,2.5,0.000352213,0.0188029,0.00258937,0.019008,0.0125889,0.0,0.000445937,0.000346027,0.000455024,0.054588371000000004,19.1375277158
101042,2750,50,285,0.25,3.5,0.000113633,0.0139728,0.00294978,0.0244427,0.0175689,0.0,0.000246532,0.000199651,0.000884309,0.06037830499999999,35.8194054897
101043,2750,50,470,0.25,0.5,0.000541816,0.0152475,0.0016057,0.00887323,0.00505903,0.0,0.000564649,0.000218963,0.000839844,0.032950732,0.0741281253894
101044,2750,50,470,0.25,1.0,0.000322585,0.0162607,0.0010696,0.00876041,0.00411424,0.0,0.00054966,0.000223218,0.000536386,0.031836799,0.737514397522
101045,2750,50,470,0.25,1.5,0.000297637,0.0193264,0.00259659,0.01243,0.00471287,0.0,0.000688968,0.000104969,0.000840674,0.040998108000000005,3.0352663052
101046,2750,50,470,0.25,2.0,0.000201967,0.0203339,0.00182648,0.0138927,0.0068513,0.0,0.000552069,0.0,0.000829813,0.044488229,7.19056391144
101047,2750,50,470,0.25,2.5,0.000230182,0.0159013,0.00191951,0.0153092,0.00994956,0.0,0.000687505,9.74104e-05,0.000635936,0.04473060339999999,13.1770336567
101048,2750,50,470,0.25,3.0,0.000333772,0.0184474,0.00327713,0.020114,0.0104399,0.000115108,0.000100865,0.0,0.00165332,0.05448149499999999,19.8279249522
101049,2750,50,470,0.25,3.5,0.000206556,0.017616,0.00233064,0.0222952,0.0115999,0.0,0.000218663,0.000210398,0.000898043,0.0553754,24.111627111
101050,2750,50,655,0.25,0.5,0.000306949,0.0148778,0.00222166,0.00922588,0.00374707,0.0,0.000423836,0.0,0.000450911,0.031254106000000004,0.0420830529532
101051,2750,50,655,0.25,1.0,0.000502586,0.0163625,0.00140597,0.00958124,0.00414947,0.0,0.000682161,0.000319579,0.000640392,0.033643898000000005,0.566932704361
101052,2750,50,655,0.25,1.5,0.000118852,0.0185817,0.00180659,0.00837966,0.0039376,0.000107088,0.000805132,0.000324387,0.00063404,0.034695049000000006,1.89858909878
101053,2750,50,655,0.25,2.0,0.000430956,0.0183666,0.00291752,0.0136257,0.00425571,0.0,0.000101613,0.000230606,0.00118276,0.04111146499999999,4.92879586034
101054,2750,50,655,0.25,2.5,8.42447e-05,0.0190302,0.00261058,0.0130077,0.00502903,0.0,0.00045439,9.61661e-05,0.000857104,0.0411694148,7.82954393708
101056,2750,50,655,0.25,3.5,0.000200432,0.0193003,0.00280048,0.0149136,0.00869258,0.0,0.000124018,0.0002199,0.000793398,0.047044708000000005,17.4525175867
101057,2750,50,840,0.25,0.5,0.000214974,0.0169247,0.00145792,0.0080435,0.00255928,0.0,0.000663551,0.000102409,0.000612298,0.030578632,0.0219494951515
101058,2750,50,840,0.25,1.0,8.42244e-05,0.014942,0.00276568,0.0072669,0.00300428,0.0,0.000420714,0.000118494,0.000417205,0.0290194974,0.290725632894
101059,2750,50,840,0.25,1.5,0.000236286,0.0164171,0.00197302,0.00778286,0.00315436,0.0,0.000680676,0.000338453,0.000200731,0.030783486,1.15551253422
101060,2750,50,840,0.25,2.0,0.00011114,0.0182439,0.00191814,0.00703531,0.00334207,0.0,0.000851836,0.000321427,0.000444493,0.032268316,2.6428487154
101061,2750,50,840,0.25,2.5,0.000261795,0.017081,0.00255871,0.00796573,0.00315595,0.0,0.000601512,0.000237347,0.000345313,0.032207357,4.51531933494
101062,2750,50,840,0.25,3.0,0.000252794,0.0167636,0.00201878,0.0118605,0.00345619,0.0,0.000566352,0.000128717,0.0003558,0.035402733,7.86667552978
101063,2750,50,840,0.25,3.5,0.000134483,0.0169025,0.00239339,0.0135364,0.00439318,0.0,0.000638376,0.000118481,0.000578873,0.038695683,12.3118992718
101064,2750,50,1025,0.25,0.5,0.00054441,0.0151091,0.00188149,0.00711043,0.00277214,0.0,0.000874559,0.000109017,0.000215747,0.028616892999999997,0.0111276042177
101065,2750,50,1025,0.25,1.0,0.000356266,0.0175545,0.00143369,0.00803724,0.00239358,0.0,0.000245915,0.000308825,0.000540233,0.030870249000000002,0.162756690314
101066,2750,50,1025,0.25,1.5,0.000116709,0.0176984,0.00112538,0.00682846,0.00292181,0.0,0.000786848,0.000332219,0.000203349,0.030013174999999996,0.692895448517
101067,2750,50,1025,0.25,2.0,0.000111888,0.0194878,0.00130137,0.00558671,0.00296373,0.0,0.000463138,0.000211776,0.00086279,0.030989202,1.77034258191
101068,2750,50,1025,0.25,2.5,0.00019549,0.0171042,0.00245915,0.00631459,0.00268331,0.0,0.000859585,9.895e-05,0.000433274,0.030148549000000004,3.27762802745
101069,2750,50,1025,0.25,3.0,0.000115834,0.0165267,0.00198807,0.00596746,0.00311843,0.0,0.00022936,0.000198583,0.000303518,0.028447954999999994,5.27888292287
101071,2750,50,1210,0.25,0.5,0.000340005,0.0145358,0.00169479,0.0043227,0.0029543,0.0,0.000253257,0.000108621,0.000300308,0.024509780999999998,0.00340798842354
101072,2750,50,1210,0.25,1.0,0.000107648,0.0155798,0.00185745,0.0054846,0.00245974,0.0,0.000108629,0.0,0.000271676,0.025869543,0.0500923805772
101073,2750,50,1210,0.25,1.5,0.000112701,0.0144489,0.00162882,0.00643776,0.00279675,0.0,0.000541991,0.000198981,0.000392108,0.026558011,0.284408738318
101074,2750,50,1210,0.25,2.0,0.0,0.0162621,0.00127878,0.0043981,0.00274006,0.0,0.000111411,0.0,0.000213317,0.025003768000000006,0.671110154501
101075,2750,50,1210,0.25,2.5,0.000440174,0.0166359,0.00102341,0.00644516,0.00218424,0.0,0.00055784,0.000102131,0.000297793,0.027686648,1.5711492868
101076,2750,50,1210,0.25,3.0,0.000108872,0.0167349,0.00213911,0.00591552,0.00217745,0.0,0.000344793,0.0,0.000217797,0.027638442,2.79195662982
101077,2750,50,1210,0.25,3.5,0.000120177,0.0125396,0.00127092,0.00612171,0.00240419,0.0,0.000399491,9.93394e-05,0.000631732,0.023587159400000002,4.92358049322
101078,2750,70,100,0.25,0.5,0.000467636,0.0571474,0.012897,0.0427684,0.0221031,0.000128294,0.00133897,0.0,0.00197681,0.13882761,0.438635861829
101079,2750,70,100,0.25,1.0,0.000120004,0.0609894,0.0133244,0.0415061,0.025656,0.0,0.00116802,0.000572486,0.00267659,0.146013,5.40657892818
101081,2750,70,100,0.25,2.0,0.000221196,0.0675106,0.0170744,0.0603892,0.0344358,0.0,0.00114698,0.000515434,0.00316065,0.18445425999999998,44.1483762298
101082,2750,70,100,0.25,2.5,0.000856034,0.0633757,0.0191602,0.0624166,0.0386847,0.0,0.000791475,0.000572856,0.00352508,0.18938264500000002,68.9763371501
101083,2750,70,100,0.25,3.0,0.000249802,0.065521,0.0186395,0.0724188,0.0487889,0.0,0.000943666,0.000234975,0.00299142,0.209788063,100.860976532
101084,2750,70,100,0.25,3.5,0.000474139,0.0624419,0.0219468,0.0831588,0.0564238,0.0,0.00131811,0.000427677,0.00400129,0.23019251599999999,136.150036222
101085,2750,70,285,0.25,0.5,0.000337816,0.0597205,0.0125951,0.0359466,0.0188143,0.0,0.000797386,0.000396528,0.00142158,0.13002981,0.321883377412
101086,2750,70,285,0.25,1.0,0.00135231,0.062699,0.0148025,0.0392728,0.0213534,0.0,0.000563694,0.000552105,0.00178548,0.142381289,4.12413394371
101087,2750,70,285,0.25,1.5,0.000748053,0.0619748,0.0150292,0.0455387,0.0238146,0.0,0.00107845,0.000653608,0.00238842,0.151225831,15.0534672644
101089,2750,70,285,0.25,2.5,0.000475053,0.0678457,0.0198049,0.0637794,0.0325369,0.0,0.000317306,0.000138051,0.00303306,0.18793037,55.7384130761
101090,2750,70,285,0.25,3.0,0.000204616,0.0662282,0.0203232,0.0723784,0.0393965,0.0,0.000840188,0.000492202,0.00354871,0.20341201600000003,80.4284249093
101091,2750,70,285,0.25,3.5,0.000455388,0.0639801,0.0205949,0.0781861,0.0472646,0.0,0.000941491,0.000330409,0.00371576,0.215468748,103.179260796
101092,2750,70,470,0.25,0.5,0.000421744,0.0622799,0.0122772,0.0317394,0.0122045,0.0,0.000115665,0.000910756,0.00161251,0.121561675,0.193635991991
101093,2750,70,470,0.25,1.0,0.000456469,0.0638973,0.0122459,0.0370744,0.0152919,0.0,0.00134155,0.000546554,0.001502,0.13235607300000002,2.66117498858
101095,2750,70,470,0.25,2.0,0.000742672,0.0672521,0.0155976,0.0459077,0.02034,0.0,0.00047657,0.000431237,0.00217174,0.152919619,21.7291037572
101096,2750,70,470,0.25,2.5,0.000698442,0.0706074,0.0180588,0.0526688,0.0276112,0.0,0.000681058,0.000334377,0.00121758,0.17187765700000002,39.2023039026
101097,2750,70,470,0.25,3.0,0.000352424,0.0770423,0.0185356,0.0602659,0.0293857,0.0,0.00068705,0.000414511,0.00209317,0.188776655,55.3044293523
101098,2750,70,470,0.25,3.5,0.00054283,0.069008,0.0239472,0.0722479,0.0392802,0.0,0.00110266,0.000579283,0.00328926,0.20999733299999998,80.4248854229
101099,2750,70,655,0.25,0.5,0.000432775,0.0588208,0.0111975,0.028689,0.0111082,0.0,0.000294002,0.000101016,0.000999508,0.11164280099999999,0.115540846063
101100,2750,70,655,0.25,1.0,0.0006126,0.062458,0.010446,0.0291535,0.0117776,0.0,0.00138913,0.000502977,0.000823269,0.117163076,1.50984650747
101101,2750,70,655,0.25,1.5,0.000657601,0.0622467,0.0115766,0.030645,0.010844,0.0,0.00110108,0.000443698,0.0010347,0.118549379,5.27235028337
101102,2750,70,655,0.25,2.0,0.000533335,0.0660928,0.0149048,0.0366546,0.0138296,0.0,0.000744786,0.000521196,0.00121982,0.13450093700000001,13.3060234018
101104,2750,70,655,0.25,3.0,0.000773246,0.0717644,0.0189531,0.0472477,0.0183532,0.0,0.000549151,0.00028682,0.00228504,0.160212657,35.6727558625
101105,2750,70,655,0.25,3.5,0.000586184,0.0672024,0.0186888,0.0530012,0.027962,0.0,0.00129099,0.000222701,0.00250711,0.17146138500000002,56.060375121
101106,2750,70,840,0.25,0.5,0.000331714,0.0602585,0.0133848,0.0218407,0.00892454,0.0,0.000781924,0.000356524,0.00159792,0.107476622,0.0618537696359
101108,2750,70,840,0.25,1.5,0.000943577,0.0611876,0.0127021,0.0310866,0.0110626,0.0,0.00106139,0.000366296,0.00152586,0.119936023,3.87867388619
101110,2750,70,840,0.25,2.5,0.000993562,0.0661529,0.0145102,0.0331928,0.0116483,0.00010391,0.000865806,0.000549868,0.00132801,0.129345356,15.9935040918
101111,2750,70,840,0.25,3.0,0.000274763,0.069816,0.0153423,0.0380598,0.01362,0.0,0.0012288,0.000672371,0.00172947,0.14074350400000002,26.418811162
101112,2750,70,840,0.25,3.5,0.00110405,0.0670059,0.0154695,0.0423138,0.0155382,0.0,0.000787241,0.00038391,0.0017812,0.144383801,37.3842293149
101113,2750,70,1025,0.25,0.5,0.0004822,0.0564439,0.0106636,0.0198417,0.00722592,0.0,0.000654512,0.000212015,0.00157311,0.097096957,0.0278348185576
101114,2750,70,1025,0.25,1.0,0.000937717,0.0526336,0.0105634,0.0206534,0.00887214,0.0,0.000767443,9.97023e-05,0.000929433,0.09545683529999999,0.425984744675
101117,2750,70,1025,0.25,2.5,0.000707367,0.0590042,0.0136707,0.0251844,0.0106344,0.0,0.00127233,0.00043419,0.000897126,0.111804713,10.6606975526
101118,2750,70,1025,0.25,3.0,0.000707623,0.0634638,0.0128686,0.0261659,0.0109171,0.0,0.00109662,9.84968e-05,0.00128612,0.11660425980000001,17.5852681713
101120,2750,70,1210,0.25,0.5,0.000528693,0.0478992,0.0101725,0.0221012,0.0101695,0.0,0.00095827,0.000208373,0.000939227,0.09297696300000001,0.0109741580325
101123,2750,70,1210,0.25,2.0,0.000443092,0.0489428,0.0102412,0.0212804,0.00927779,0.0,0.000782586,0.000205419,0.00118211,0.09235539699999999,2.24704985424
101124,2750,70,1210,0.25,2.5,0.000407243,0.0521541,0.00893802,0.0214005,0.00917303,0.0,0.000938494,0.000439729,0.00106655,0.094517666,4.92261046756
101125,2750,70,1210,0.25,3.0,0.000406505,0.0571738,0.0100433,0.0223923,0.00912675,0.0,0.000450764,0.000206986,0.00160524,0.101405645,9.52274095142
101126,2750,70,1210,0.25,3.5,0.000356289,0.048019,0.00870854,0.0197924,0.00960223,0.0,0.000577868,0.000633312,0.00142504,0.089114679,14.9196346555
101127,2750,90,100,0.25,0.5,0.000546053,0.0766372,0.0370522,0.0469742,0.0269052,0.0,0.00163785,0.000798291,0.00292666,0.193477654,0.50993010129
101129,2750,90,100,0.25,1.5,0.000579483,0.0764941,0.0445831,0.0532054,0.0308454,0.0,0.00109771,0.000102745,0.00351291,0.21042084800000002,21.3390596233
101130,2750,90,100,0.25,2.0,0.000763085,0.078893,0.0484871,0.0648232,0.0372405,0.0,0.00119827,0.00101699,0.0023207,0.23474284500000003,47.5029231009
101131,2750,90,100,0.25,2.5,0.000531921,0.08647,0.0455171,0.0761234,0.0422224,0.0,0.000973415,0.00093112,0.00464839,0.257417746,80.7337963738
101132,2750,90,100,0.25,3.0,0.000809498,0.083498,0.0535981,0.0846175,0.0533021,0.0,0.000971727,0.000819279,0.00336789,0.28098409399999996,119.058713475
101133,2750,90,100,0.25,3.5,0.000657602,0.0770089,0.050813,0.0905072,0.0604542,0.0,0.000880132,0.00099319,0.00431616,0.285630384,152.582839682
101134,2750,90,285,0.25,0.5,0.0009562,0.0754221,0.038149,0.0443973,0.0202857,0.0,0.000585654,0.000220605,0.00188386,0.181900419,0.368067187837
101135,2750,90,285,0.25,1.0,0.00137162,0.0731581,0.036413,0.0501936,0.0236514,0.0,0.00154559,0.000416917,0.00265394,0.18940416699999998,4.77051953379
101136,2750,90,285,0.25,1.5,0.00106077,0.0797559,0.0388584,0.0534357,0.0257148,0.0,0.000680978,0.000753956,0.00179573,0.20205623400000003,16.3976586647
101137,2750,90,285,0.25,2.0,0.000905397,0.0846917,0.0451683,0.0630567,0.0296661,0.0,0.00140803,0.000700569,0.00268209,0.228278886,37.0179463256
101139,2750,90,285,0.25,3.0,0.000689317,0.0823361,0.051029,0.0898327,0.0423592,0.0,0.000660859,0.000449079,0.00349313,0.270849385,93.7956236884
101140,2750,90,285,0.25,3.5,0.000614904,0.0809119,0.0501593,0.0894445,0.0526315,0.0,0.000460905,0.000911035,0.00383365,0.27896769400000004,118.032822478
101141,2750,90,470,0.25,0.5,0.000787724,0.0715627,0.0347717,0.041922,0.0187101,0.0,0.000983508,0.000736477,0.00205088,0.171525089,0.260466825305
101142,2750,90,470,0.25,1.0,0.000655565,0.0733203,0.0357888,0.039335,0.0162909,0.0,0.000504102,0.00063196,0.00154245,0.16806907699999998,2.84437848352
101143,2750,90,470,0.25,1.5,0.000270302,0.082515,0.0367361,0.0452735,0.0226044,0.000117903,0.000592392,0.000880862,0.00174773,0.19073818900000003,11.6266598302
101144,2750,90,470,0.25,2.0,0.00075072,0.0799147,0.04338,0.0578122,0.0209399,0.000132337,0.00115378,0.000667659,0.00239581,0.207147106,25.3665207229
101145,2750,90,470,0.25,2.5,0.000945306,0.0843667,0.0467295,0.061841,0.0285414,0.0,0.00153786,0.000465432,0.00245577,0.22688296800000002,44.4753106067
101147,2750,90,470,0.25,3.5,0.000777036,0.0847174,0.0539373,0.0856692,0.0397482,0.0,0.000561138,0.00073954,0.0037556,0.269905414,90.673027597
101148,2750,90,655,0.25,0.5,0.000623465,0.0728018,0.0302066,0.0338844,0.0120027,0.0,0.000799299,0.000487955,0.00196039,0.15276660900000003,0.134587976462
101149,2750,90,655,0.25,1.0,0.000719426,0.0756934,0.0316081,0.0332942,0.0158157,0.0,0.00113394,0.00103146,0.00162158,0.160917806,1.87587988277
101150,2750,90,655,0.25,1.5,0.000336455,0.0830235,0.0350701,0.0371011,0.0145353,0.0,0.00109202,0.000608042,0.000932528,0.17269904499999997,6.72652975775
101151,2750,90,655,0.25,2.0,0.000868537,0.0862316,0.0397217,0.043922,0.0155497,0.0,0.000713478,0.000710555,0.00316907,0.19088664,16.3426058008
101153,2750,90,655,0.25,3.0,0.000673014,0.0866265,0.0461586,0.059552,0.0233631,0.0,0.00157622,0.00100352,0.00257747,0.221530424,46.1034711844
101155,2750,90,840,0.25,0.5,0.000351506,0.0697386,0.0298035,0.0280621,0.00853087,0.0,0.000927148,0.000421445,0.00152288,0.139358049,0.0659989316297
101156,2750,90,840,0.25,1.0,0.000753291,0.068524,0.0313793,0.0289323,0.00954465,0.0,0.000607384,0.000373474,0.0022458,0.142360199,0.925234977487
101157,2750,90,840,0.25,1.5,0.000750176,0.074965,0.0307585,0.0332437,0.0117347,0.0,0.000857427,0.000627952,0.00179988,0.154737335,4.06654402043
101158,2750,90,840,0.25,2.0,0.000941009,0.0775652,0.0329363,0.0335127,0.0135923,0.0,0.000748893,0.000236776,0.00195405,0.16148722800000004,9.93695491101
101159,2750,90,840,0.25,2.5,0.000400188,0.0818074,0.0371818,0.0372935,0.0137975,0.0,0.00193811,0.000804532,0.00198007,0.1752031,18.7872485492
101160,2750,90,840,0.25,3.0,0.000460554,0.0843187,0.038925,0.0429971,0.0150309,0.0,0.00115621,0.00042928,0.00241266,0.18573040400000002,29.5783171577
101161,2750,90,840,0.25,3.5,0.000852971,0.0841639,0.0393255,0.0464708,0.0174972,0.0,0.0015042,0.00117032,0.00265324,0.193638131,42.8992357591
101163,2750,90,1025,0.25,1.0,0.000627057,0.0690204,0.030078,0.0241928,0.0112854,0.0,0.000725896,0.000746231,0.00179388,0.138469664,0.513259737826
101164,2750,90,1025,0.25,1.5,0.00083542,0.0710518,0.0276959,0.0263578,0.0102084,0.0,0.000668545,0.000336384,0.00126445,0.138418699,2.09246039314
101165,2750,90,1025,0.25,2.0,0.000747165,0.0722288,0.0287365,0.0289674,0.0122276,0.0,0.000250276,0.000601724,0.00200449,0.145763955,6.13249639204
101166,2750,90,1025,0.25,2.5,0.000507276,0.0743686,0.0303728,0.0306604,0.0129007,0.0,0.00127162,0.000107126,0.00169441,0.15188293200000003,12.0722075395
101167,2750,90,1025,0.25,3.0,0.000745774,0.0713625,0.0320673,0.0312338,0.0138212,0.0,0.00143044,0.00109739,0.00155404,0.15331244400000002,20.4217027433
101168,2750,90,1025,0.25,3.5,0.00057245,0.0781947,0.0316868,0.0296058,0.012212,0.0,0.000552899,0.000548098,0.00106268,0.15443542700000001,27.4294904317
101169,2750,90,1210,0.25,0.5,0.000517247,0.0670135,0.0257912,0.026673,0.0127157,0.0,0.00101105,0.00105303,0.00130527,0.136079997,0.0125912412773
101170,2750,90,1210,0.25,1.0,0.000436495,0.065075,0.021549,0.0237009,0.0124689,0.0,0.000841414,0.000204935,0.001042,0.12531864399999998,0.176389571744
101171,2750,90,1210,0.25,1.5,0.000608472,0.0659752,0.027837,0.0267248,0.0124037,0.0,0.000543038,0.000709428,0.000956746,0.135758384,0.905247722878
101172,2750,90,1210,0.25,2.0,0.000494059,0.0679087,0.0236604,0.0278277,0.0104509,0.0,0.000794043,0.000378812,0.00140705,0.13292166400000002,2.4465638893
101173,2750,90,1210,0.25,2.5,0.000286598,0.068981,0.0240023,0.0278933,0.0110702,0.0,0.00117903,0.000407477,0.00136623,0.13518613499999999,5.55701754571
